
1: municipio,codEstacao,uf,nomeEstacao,latitude,longitude,datahora,valorMedida
143: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 00:30:00.0,0,00
144: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 01:30:00.0,0,00
145: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 02:30:00.0,0,00
146: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 03:30:00.0,0,00
147: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 04:30:00.0,0,00
148: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 05:30:00.0,0,00
149: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 06:30:00.0,0,00
150: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 07:30:00.0,0,00
151: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 08:30:00.0,0,00
152: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 09:30:00.0,0,00
153: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 10:30:00.0,0,00
154: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 11:30:00.0,0,00
155: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 12:30:00.0,0,00
156: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 13:30:00.0,0,00
157: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 14:30:00.0,0,00
158: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 15:30:00.0,0,00
159: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 16:30:00.0,0,00
160: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 16:40:00.0,1,20
161: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 16:50:00.0,0,20
162: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 17:00:00.0,0,20
163: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 17:30:00.0,0,00
164: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 18:30:00.0,0,00
165: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 19:30:00.0,0,00
166: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 20:30:00.0,0,00
167: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 21:30:00.0,0,00
168: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 22:30:00.0,0,00
169: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-06 23:30:00.0,0,00
170: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 00:30:00.0,0,00
171: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 01:30:00.0,0,00
172: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 02:30:00.0,0,00
173: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 03:30:00.0,0,00
174: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 04:30:00.0,0,00
175: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 05:30:00.0,0,00
176: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 06:30:00.0,0,00
177: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 07:30:00.0,0,00
178: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 08:30:00.0,0,00
179: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 09:30:00.0,0,00
180: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 10:30:00.0,0,00
181: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 11:30:00.0,0,00
182: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 12:30:00.0,0,00
183: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 13:30:00.0,0,00
184: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 14:30:00.0,0,00
185: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 15:30:00.0,0,00
186: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 16:30:00.0,0,00
187: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 17:30:00.0,0,00
188: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 18:30:00.0,0,00
189: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 19:30:00.0,0,00
190: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 20:30:00.0,0,00
191: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 21:30:00.0,0,00
192: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 22:30:00.0,0,00
193: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-07 23:30:00.0,0,00
194: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 00:30:00.0,0,00
195: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 01:30:00.0,0,00
196: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 02:30:00.0,0,00
197: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 03:30:00.0,0,00
198: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 04:30:00.0,0,00
199: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 05:30:00.0,0,00
200: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 06:30:00.0,0,00
201: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 07:30:00.0,0,00
202: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 08:30:00.0,0,00
203: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 09:30:00.0,0,00
204: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 10:30:00.0,0,00
205: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 11:30:00.0,0,00
206: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 12:30:00.0,0,00
207: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 13:30:00.0,0,00
208: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 14:30:00.0,0,00
209: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 15:30:00.0,0,00
210: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 16:30:00.0,0,00
211: ÁGUAS DE LINDÓIA,350050101A,SP,Jardim São Francisco,-22,475,-46,628,2025-01-08 17:30:00.0,0,00
